Id,DealershipCarId,CustomerId,SaleDate,StatusId,ExpectedDeliveryDate,EmployeeId,PaymentMethodId,CreateDate,UpdateDate
65027,32514,65028,3/7/2022,1,3/7/2022,4957,1,4/7/2024,4/7/2024
65029,32515,65030,6/12/2021,1,6/12/2021,316,1,4/7/2024,4/7/2024
65031,32516,65032,4/26/2021,1,4/26/2021,4896,1,4/7/2024,4/7/2024
65033,32517,65034,8/3/2021,1,8/3/2021,3661,1,4/7/2024,4/7/2024
65035,32518,65036,5/11/2022,1,5/11/2022,1527,1,4/7/2024,4/7/2024
65037,32519,65038,2/11/2022,1,2/11/2022,3949,1,4/7/2024,4/7/2024
65039,32520,65040,2/23/2022,1,2/23/2022,4575,1,4/7/2024,4/7/2024
65041,32521,65042,5/19/2023,1,5/19/2023,1746,1,4/7/2024,4/7/2024
65043,32522,65044,8/6/2021,1,8/6/2021,7801,1,4/7/2024,4/7/2024
65045,32523,65046,12/16/2021,1,12/16/2021,5031,1,4/7/2024,4/7/2024
65047,32524,65048,9/30/2022,1,9/30/2022,3807,1,4/7/2024,4/7/2024
65049,32525,65050,1/27/2024,1,1/27/2024,3120,1,4/7/2024,4/7/2024
65051,32526,65052,1/5/2024,1,1/5/2024,12442,1,4/7/2024,4/7/2024
65053,32527,65054,6/17/2023,1,6/17/2023,6386,1,4/7/2024,4/7/2024
65055,32528,65056,8/22/2023,1,8/22/2023,13645,1,4/7/2024,4/7/2024
65057,32529,65058,7/5/2022,1,7/5/2022,10138,1,4/7/2024,4/7/2024
65059,32530,65060,3/7/2024,1,3/7/2024,6554,1,4/7/2024,4/7/2024
65061,32531,65062,10/29/2022,1,10/29/2022,3476,1,4/7/2024,4/7/2024
65063,32532,65064,2/10/2024,1,2/10/2024,8400,1,4/7/2024,4/7/2024
65065,32533,65066,4/9/2021,1,4/9/2021,1079,1,4/7/2024,4/7/2024
65067,32534,65068,4/22/2023,1,4/22/2023,2229,1,4/7/2024,4/7/2024
65069,32535,65070,2/22/2024,1,2/22/2024,486,1,4/7/2024,4/7/2024
65071,32536,65072,11/19/2023,1,11/19/2023,919,1,4/7/2024,4/7/2024
65073,32537,65074,4/12/2021,1,4/12/2021,1741,1,4/7/2024,4/7/2024
65075,32538,65076,6/12/2022,1,6/12/2022,12835,1,4/7/2024,4/7/2024
65077,32539,65078,8/11/2021,1,8/11/2021,5248,1,4/7/2024,4/7/2024
65079,32540,65080,8/1/2023,1,8/1/2023,13485,1,4/7/2024,4/7/2024
65081,32541,65082,9/26/2023,1,9/26/2023,9820,1,4/7/2024,4/7/2024
65083,32542,65084,4/25/2022,1,4/25/2022,13470,1,4/7/2024,4/7/2024
65085,32543,65086,2/5/2022,1,2/5/2022,1183,1,4/7/2024,4/7/2024
65087,32544,65088,5/31/2022,1,5/31/2022,13500,1,4/7/2024,4/7/2024
65089,32545,65090,5/21/2022,1,5/21/2022,1903,1,4/7/2024,4/7/2024
65091,32546,65092,11/25/2022,1,11/25/2022,1150,1,4/7/2024,4/7/2024
65093,32547,65094,4/2/2024,1,4/2/2024,12723,1,4/7/2024,4/7/2024
65095,32548,65096,5/4/2021,1,5/4/2021,2859,1,4/7/2024,4/7/2024
65097,32549,65098,2/23/2022,1,2/23/2022,9881,1,4/7/2024,4/7/2024
65099,32550,65100,8/21/2021,1,8/21/2021,7226,1,4/7/2024,4/7/2024
65101,32551,65102,9/27/2021,1,9/27/2021,4469,1,4/7/2024,4/7/2024
65103,32552,65104,4/7/2023,1,4/7/2023,13736,1,4/7/2024,4/7/2024
65105,32553,65106,6/24/2023,1,6/24/2023,9827,1,4/7/2024,4/7/2024
65107,32554,65108,12/29/2022,1,12/29/2022,438,1,4/7/2024,4/7/2024
65109,32555,65110,3/12/2023,1,3/12/2023,11408,1,4/7/2024,4/7/2024
65111,32556,65112,3/17/2023,1,3/17/2023,4920,1,4/7/2024,4/7/2024
65113,32557,65114,8/1/2022,1,8/1/2022,3807,1,4/7/2024,4/7/2024
65115,32558,65116,7/30/2021,1,7/30/2021,41,1,4/7/2024,4/7/2024
65117,32559,65118,2/26/2022,1,2/26/2022,11342,1,4/7/2024,4/7/2024
65119,32560,65120,4/27/2021,1,4/27/2021,7050,1,4/7/2024,4/7/2024
65121,32561,65122,4/22/2021,1,4/22/2021,6259,1,4/7/2024,4/7/2024
65123,32562,65124,7/25/2023,1,7/25/2023,5764,1,4/7/2024,4/7/2024
65125,32563,65126,1/9/2023,1,1/9/2023,3897,1,4/7/2024,4/7/2024
65127,32564,65128,10/28/2021,1,10/28/2021,8122,1,4/7/2024,4/7/2024
65129,32565,65130,4/30/2022,1,4/30/2022,9497,1,4/7/2024,4/7/2024
65131,32566,65132,5/12/2021,1,5/12/2021,6358,1,4/7/2024,4/7/2024
65133,32567,65134,10/26/2023,1,10/26/2023,3107,1,4/7/2024,4/7/2024
65135,32568,65136,10/3/2023,1,10/3/2023,7983,1,4/7/2024,4/7/2024
65137,32569,65138,9/17/2023,1,9/17/2023,3677,1,4/7/2024,4/7/2024
65139,32570,65140,6/4/2022,1,6/4/2022,13071,1,4/7/2024,4/7/2024
65141,32571,65142,9/24/2022,1,9/24/2022,9858,1,4/7/2024,4/7/2024
65143,32572,65144,6/17/2021,1,6/17/2021,11301,1,4/7/2024,4/7/2024
65145,32573,65146,11/27/2021,1,11/27/2021,13835,1,4/7/2024,4/7/2024
65147,32574,65148,9/6/2023,1,9/6/2023,6669,1,4/7/2024,4/7/2024
65149,32575,65150,8/15/2022,1,8/15/2022,5497,1,4/7/2024,4/7/2024
65151,32576,65152,8/22/2022,1,8/22/2022,4182,1,4/7/2024,4/7/2024
65153,32577,65154,4/17/2022,1,4/17/2022,8409,1,4/7/2024,4/7/2024
65155,32578,65156,5/29/2022,1,5/29/2022,4177,1,4/7/2024,4/7/2024
65157,32579,65158,3/3/2024,1,3/3/2024,11339,1,4/7/2024,4/7/2024
65159,32580,65160,3/8/2022,1,3/8/2022,2784,1,4/7/2024,4/7/2024
65161,32581,65162,4/3/2024,1,4/3/2024,12629,1,4/7/2024,4/7/2024
65163,32582,65164,3/10/2023,1,3/10/2023,26,1,4/7/2024,4/7/2024
65165,32583,65166,3/8/2023,1,3/8/2023,4522,1,4/7/2024,4/7/2024
65167,32584,65168,11/14/2022,1,11/14/2022,13430,1,4/7/2024,4/7/2024
65169,32585,65170,2/17/2022,1,2/17/2022,3363,1,4/7/2024,4/7/2024
65171,32586,65172,3/5/2023,1,3/5/2023,13634,1,4/7/2024,4/7/2024
65173,32587,65174,2/4/2024,1,2/4/2024,10541,1,4/7/2024,4/7/2024
65175,32588,65176,3/25/2024,1,3/25/2024,2299,1,4/7/2024,4/7/2024
65177,32589,65178,2/22/2022,1,2/22/2022,11642,1,4/7/2024,4/7/2024
65179,32590,65180,5/31/2021,1,5/31/2021,107,1,4/7/2024,4/7/2024
65181,32591,65182,4/7/2023,1,4/7/2023,3068,1,4/7/2024,4/7/2024
65183,32592,65184,7/3/2023,1,7/3/2023,9587,1,4/7/2024,4/7/2024
65185,32593,65186,8/13/2023,1,8/13/2023,1220,1,4/7/2024,4/7/2024
65187,32594,65188,2/12/2024,1,2/12/2024,3488,1,4/7/2024,4/7/2024
65189,32595,65190,9/13/2021,1,9/13/2021,7287,1,4/7/2024,4/7/2024
65191,32596,65192,6/30/2023,1,6/30/2023,14032,1,4/7/2024,4/7/2024
65193,32597,65194,1/27/2024,1,1/27/2024,4594,1,4/7/2024,4/7/2024
65195,32598,65196,12/15/2021,1,12/15/2021,6666,1,4/7/2024,4/7/2024
65197,32599,65198,7/6/2021,1,7/6/2021,13089,1,4/7/2024,4/7/2024
65199,32600,65200,1/31/2022,1,1/31/2022,6062,1,4/7/2024,4/7/2024
65201,32601,65202,10/31/2022,1,10/31/2022,8595,1,4/7/2024,4/7/2024
65203,32602,65204,10/23/2022,1,10/23/2022,12457,1,4/7/2024,4/7/2024
65205,32603,65206,9/12/2022,1,9/12/2022,1796,1,4/7/2024,4/7/2024
65207,32604,65208,5/5/2021,1,5/5/2021,3702,1,4/7/2024,4/7/2024
65209,32605,65210,11/8/2022,1,11/8/2022,794,1,4/7/2024,4/7/2024
65211,32606,65212,4/27/2022,1,4/27/2022,8952,1,4/7/2024,4/7/2024
65213,32607,65214,8/6/2021,1,8/6/2021,12136,1,4/7/2024,4/7/2024
65215,32608,65216,9/23/2022,1,9/23/2022,7009,1,4/7/2024,4/7/2024
65217,32609,65218,3/6/2024,1,3/6/2024,11925,1,4/7/2024,4/7/2024
65219,32610,65220,7/14/2021,1,7/14/2021,11085,1,4/7/2024,4/7/2024
65221,32611,65222,3/9/2022,1,3/9/2022,2191,1,4/7/2024,4/7/2024
65223,32612,65224,10/3/2023,1,10/3/2023,13291,1,4/7/2024,4/7/2024
65225,32613,65226,2/23/2022,1,2/23/2022,2550,1,4/7/2024,4/7/2024
65227,32614,65228,11/12/2021,1,11/12/2021,9638,1,4/7/2024,4/7/2024
65229,32615,65230,8/28/2021,1,8/28/2021,10079,1,4/7/2024,4/7/2024
65231,32616,65232,11/17/2023,1,11/17/2023,2804,1,4/7/2024,4/7/2024
65233,32617,65234,3/3/2023,1,3/3/2023,4964,1,4/7/2024,4/7/2024
65235,32618,65236,1/22/2023,1,1/22/2023,4455,1,4/7/2024,4/7/2024
65237,32619,65238,5/22/2023,1,5/22/2023,6562,1,4/7/2024,4/7/2024
65239,32620,65240,10/19/2022,1,10/19/2022,10145,1,4/7/2024,4/7/2024
65241,32621,65242,9/11/2023,1,9/11/2023,10494,1,4/7/2024,4/7/2024
65243,32622,65244,9/28/2023,1,9/28/2023,13463,1,4/7/2024,4/7/2024
65245,32623,65246,8/10/2021,1,8/10/2021,7384,1,4/7/2024,4/7/2024
65247,32624,65248,12/7/2021,1,12/7/2021,9270,1,4/7/2024,4/7/2024
65249,32625,65250,5/7/2022,1,5/7/2022,3485,1,4/7/2024,4/7/2024
65251,32626,65252,8/2/2021,1,8/2/2021,9496,1,4/7/2024,4/7/2024
65253,32627,65254,5/3/2022,1,5/3/2022,6951,1,4/7/2024,4/7/2024
65255,32628,65256,2/29/2024,1,2/29/2024,10144,1,4/7/2024,4/7/2024
65257,32629,65258,3/13/2023,1,3/13/2023,11398,1,4/7/2024,4/7/2024
65259,32630,65260,9/16/2023,1,9/16/2023,11349,1,4/7/2024,4/7/2024
65261,32631,65262,5/4/2023,1,5/4/2023,8267,1,4/7/2024,4/7/2024
65263,32632,65264,12/2/2022,1,12/2/2022,7166,1,4/7/2024,4/7/2024
65265,32633,65266,2/22/2023,1,2/22/2023,2488,1,4/7/2024,4/7/2024
65267,32634,65268,3/27/2023,1,3/27/2023,1186,1,4/7/2024,4/7/2024
65269,32635,65270,12/28/2023,1,12/28/2023,11805,1,4/7/2024,4/7/2024
65271,32636,65272,5/28/2022,1,5/28/2022,2138,1,4/7/2024,4/7/2024
65273,32637,65274,7/18/2022,1,7/18/2022,7499,1,4/7/2024,4/7/2024
65275,32638,65276,11/6/2023,1,11/6/2023,6883,1,4/7/2024,4/7/2024
65277,32639,65278,4/18/2021,1,4/18/2021,3276,1,4/7/2024,4/7/2024
65279,32640,65280,10/2/2022,1,10/2/2022,2341,1,4/7/2024,4/7/2024
65281,32641,65282,9/10/2023,1,9/10/2023,10168,1,4/7/2024,4/7/2024
65283,32642,65284,3/26/2023,1,3/26/2023,13543,1,4/7/2024,4/7/2024
65285,32643,65286,6/14/2021,1,6/14/2021,12317,1,4/7/2024,4/7/2024
65287,32644,65288,6/19/2021,1,6/19/2021,6761,1,4/7/2024,4/7/2024
65289,32645,65290,3/22/2024,1,3/22/2024,11957,1,4/7/2024,4/7/2024
65291,32646,65292,8/28/2023,1,8/28/2023,4010,1,4/7/2024,4/7/2024
65293,32647,65294,9/1/2021,1,9/1/2021,8843,1,4/7/2024,4/7/2024
65295,32648,65296,12/14/2021,1,12/14/2021,3450,1,4/7/2024,4/7/2024
65297,32649,65298,8/13/2021,1,8/13/2021,3060,1,4/7/2024,4/7/2024
65299,32650,65300,12/2/2023,1,12/2/2023,8720,1,4/7/2024,4/7/2024
65301,32651,65302,2/29/2024,1,2/29/2024,7273,1,4/7/2024,4/7/2024
65303,32652,65304,1/6/2023,1,1/6/2023,11913,1,4/7/2024,4/7/2024
65305,32653,65306,5/5/2021,1,5/5/2021,960,1,4/7/2024,4/7/2024
65307,32654,65308,2/10/2023,1,2/10/2023,2431,1,4/7/2024,4/7/2024
65309,32655,65310,3/9/2023,1,3/9/2023,13019,1,4/7/2024,4/7/2024
65311,32656,65312,7/10/2021,1,7/10/2021,13702,1,4/7/2024,4/7/2024
65313,32657,65314,3/6/2023,1,3/6/2023,4866,1,4/7/2024,4/7/2024
65315,32658,65316,1/27/2022,1,1/27/2022,2066,1,4/7/2024,4/7/2024
65317,32659,65318,2/16/2023,1,2/16/2023,2781,1,4/7/2024,4/7/2024
65319,32660,65320,10/20/2023,1,10/20/2023,3801,1,4/7/2024,4/7/2024
65321,32661,65322,12/26/2021,1,12/26/2021,10212,1,4/7/2024,4/7/2024
65323,32662,65324,12/28/2022,1,12/28/2022,12753,1,4/7/2024,4/7/2024
65325,32663,65326,11/29/2022,1,11/29/2022,6037,1,4/7/2024,4/7/2024
65327,32664,65328,10/5/2021,1,10/5/2021,6822,1,4/7/2024,4/7/2024
65329,32665,65330,2/6/2023,1,2/6/2023,1116,1,4/7/2024,4/7/2024
65331,32666,65332,2/2/2024,1,2/2/2024,11781,1,4/7/2024,4/7/2024
65333,32667,65334,8/25/2021,1,8/25/2021,12192,1,4/7/2024,4/7/2024
65335,32668,65336,10/19/2023,1,10/19/2023,10079,1,4/7/2024,4/7/2024
65337,32669,65338,5/22/2021,1,5/22/2021,13748,1,4/7/2024,4/7/2024
65339,32670,65340,10/5/2022,1,10/5/2022,1147,1,4/7/2024,4/7/2024
65341,32671,65342,7/3/2021,1,7/3/2021,13985,1,4/7/2024,4/7/2024
65343,32672,65344,6/19/2021,1,6/19/2021,1006,1,4/7/2024,4/7/2024
65345,32673,65346,4/19/2023,1,4/19/2023,7350,1,4/7/2024,4/7/2024
65347,32674,65348,5/9/2021,1,5/9/2021,7095,1,4/7/2024,4/7/2024
65349,32675,65350,11/4/2022,1,11/4/2022,7373,1,4/7/2024,4/7/2024
65351,32676,65352,9/10/2021,1,9/10/2021,1608,1,4/7/2024,4/7/2024
65353,32677,65354,8/3/2023,1,8/3/2023,11727,1,4/7/2024,4/7/2024
65355,32678,65356,9/15/2021,1,9/15/2021,12186,1,4/7/2024,4/7/2024
65357,32679,65358,4/4/2024,1,4/4/2024,12517,1,4/7/2024,4/7/2024
65359,32680,65360,5/19/2021,1,5/19/2021,5180,1,4/7/2024,4/7/2024
65361,32681,65362,8/16/2022,1,8/16/2022,12059,1,4/7/2024,4/7/2024
65363,32682,65364,7/5/2022,1,7/5/2022,2763,1,4/7/2024,4/7/2024
65365,32683,65366,4/8/2022,1,4/8/2022,12028,1,4/7/2024,4/7/2024
65367,32684,65368,10/25/2021,1,10/25/2021,8598,1,4/7/2024,4/7/2024
65369,32685,65370,5/6/2023,1,5/6/2023,545,1,4/7/2024,4/7/2024
65371,32686,65372,5/12/2021,1,5/12/2021,9799,1,4/7/2024,4/7/2024
65373,32687,65374,9/8/2022,1,9/8/2022,7348,1,4/7/2024,4/7/2024
65375,32688,65376,12/8/2021,1,12/8/2021,1872,1,4/7/2024,4/7/2024
65377,32689,65378,8/20/2023,1,8/20/2023,6767,1,4/7/2024,4/7/2024
65379,32690,65380,2/14/2023,1,2/14/2023,2854,1,4/7/2024,4/7/2024
65381,32691,65382,11/5/2023,1,11/5/2023,11492,1,4/7/2024,4/7/2024
65383,32692,65384,11/24/2022,1,11/24/2022,6317,1,4/7/2024,4/7/2024
65385,32693,65386,1/4/2023,1,1/4/2023,3439,1,4/7/2024,4/7/2024
65387,32694,65388,3/18/2023,1,3/18/2023,11637,1,4/7/2024,4/7/2024
65389,32695,65390,9/6/2021,1,9/6/2021,10909,1,4/7/2024,4/7/2024
65391,32696,65392,7/11/2021,1,7/11/2021,6869,1,4/7/2024,4/7/2024
65393,32697,65394,8/20/2021,1,8/20/2021,13316,1,4/7/2024,4/7/2024
65395,32698,65396,9/3/2022,1,9/3/2022,7734,1,4/7/2024,4/7/2024
65397,32699,65398,11/5/2021,1,11/5/2021,8914,1,4/7/2024,4/7/2024
65399,32700,65400,11/19/2021,1,11/19/2021,1329,1,4/7/2024,4/7/2024
65401,32701,65402,3/1/2022,1,3/1/2022,8701,1,4/7/2024,4/7/2024
65403,32702,65404,2/9/2024,1,2/9/2024,6132,1,4/7/2024,4/7/2024
65405,32703,65406,5/24/2023,1,5/24/2023,7454,1,4/7/2024,4/7/2024
65407,32704,65408,1/21/2023,1,1/21/2023,11569,1,4/7/2024,4/7/2024
65409,32705,65410,2/10/2024,1,2/10/2024,7144,1,4/7/2024,4/7/2024
65411,32706,65412,10/3/2023,1,10/3/2023,9051,1,4/7/2024,4/7/2024
65413,32707,65414,6/13/2022,1,6/13/2022,13826,1,4/7/2024,4/7/2024
65415,32708,65416,10/29/2023,1,10/29/2023,6643,1,4/7/2024,4/7/2024
65417,32709,65418,1/9/2023,1,1/9/2023,9908,1,4/7/2024,4/7/2024
65419,32710,65420,12/5/2022,1,12/5/2022,10003,1,4/7/2024,4/7/2024
65421,32711,65422,5/24/2021,1,5/24/2021,13698,1,4/7/2024,4/7/2024
65423,32712,65424,4/28/2021,1,4/28/2021,3999,1,4/7/2024,4/7/2024
65425,32713,65426,2/6/2024,1,2/6/2024,7285,1,4/7/2024,4/7/2024
65427,32714,65428,9/13/2022,1,9/13/2022,2611,1,4/7/2024,4/7/2024
65429,32715,65430,3/30/2024,1,3/30/2024,657,1,4/7/2024,4/7/2024
65431,32716,65432,1/3/2022,1,1/3/2022,4545,1,4/7/2024,4/7/2024
65433,32717,65434,4/10/2021,1,4/10/2021,4231,1,4/7/2024,4/7/2024
65435,32718,65436,11/11/2022,1,11/11/2022,8737,1,4/7/2024,4/7/2024
65437,32719,65438,8/18/2021,1,8/18/2021,2308,1,4/7/2024,4/7/2024
65439,32720,65440,2/9/2023,1,2/9/2023,5505,1,4/7/2024,4/7/2024
65441,32721,65442,9/21/2021,1,9/21/2021,3422,1,4/7/2024,4/7/2024
65443,32722,65444,6/25/2022,1,6/25/2022,7521,1,4/7/2024,4/7/2024
65445,32723,65446,11/14/2021,1,11/14/2021,6112,1,4/7/2024,4/7/2024
65447,32724,65448,3/7/2024,1,3/7/2024,3820,1,4/7/2024,4/7/2024
65449,32725,65450,4/11/2022,1,4/11/2022,11190,1,4/7/2024,4/7/2024
65451,32726,65452,7/3/2023,1,7/3/2023,8305,1,4/7/2024,4/7/2024
65453,32727,65454,6/11/2021,1,6/11/2021,6526,1,4/7/2024,4/7/2024
65455,32728,65456,5/19/2023,1,5/19/2023,8091,1,4/7/2024,4/7/2024
65457,32729,65458,3/8/2023,1,3/8/2023,13526,1,4/7/2024,4/7/2024
65459,32730,65460,10/3/2021,1,10/3/2021,363,1,4/7/2024,4/7/2024
65461,32731,65462,7/1/2023,1,7/1/2023,2568,1,4/7/2024,4/7/2024
65463,32732,65464,7/7/2021,1,7/7/2021,11938,1,4/7/2024,4/7/2024
65465,32733,65466,8/3/2023,1,8/3/2023,3954,1,4/7/2024,4/7/2024
65467,32734,65468,12/18/2022,1,12/18/2022,12417,1,4/7/2024,4/7/2024
65469,32735,65470,1/8/2024,1,1/8/2024,7620,1,4/7/2024,4/7/2024
65471,32736,65472,3/8/2024,1,3/8/2024,7492,1,4/7/2024,4/7/2024
65473,32737,65474,10/27/2023,1,10/27/2023,12126,1,4/7/2024,4/7/2024
65475,32738,65476,7/9/2023,1,7/9/2023,5084,1,4/7/2024,4/7/2024
65477,32739,65478,11/23/2021,1,11/23/2021,1078,1,4/7/2024,4/7/2024
65479,32740,65480,2/12/2023,1,2/12/2023,3154,1,4/7/2024,4/7/2024
65481,32741,65482,2/4/2023,1,2/4/2023,62,1,4/7/2024,4/7/2024
65483,32742,65484,4/1/2022,1,4/1/2022,5737,1,4/7/2024,4/7/2024
65485,32743,65486,7/28/2021,1,7/28/2021,3428,1,4/7/2024,4/7/2024
65487,32744,65488,11/26/2023,1,11/26/2023,4007,1,4/7/2024,4/7/2024
65489,32745,65490,11/12/2023,1,11/12/2023,240,1,4/7/2024,4/7/2024
65491,32746,65492,6/6/2022,1,6/6/2022,3949,1,4/7/2024,4/7/2024
65493,32747,65494,10/20/2021,1,10/20/2021,6581,1,4/7/2024,4/7/2024
65495,32748,65496,9/21/2022,1,9/21/2022,3886,1,4/7/2024,4/7/2024
65497,32749,65498,1/9/2024,1,1/9/2024,8953,1,4/7/2024,4/7/2024
65499,32750,65500,11/2/2023,1,11/2/2023,2687,1,4/7/2024,4/7/2024
65501,32751,65502,10/26/2022,1,10/26/2022,3583,1,4/7/2024,4/7/2024
65503,32752,65504,5/9/2023,1,5/9/2023,4040,1,4/7/2024,4/7/2024
65505,32753,65506,2/19/2024,1,2/19/2024,11290,1,4/7/2024,4/7/2024
65507,32754,65508,5/5/2023,1,5/5/2023,4483,1,4/7/2024,4/7/2024
65509,32755,65510,1/2/2023,1,1/2/2023,5676,1,4/7/2024,4/7/2024
65511,32756,65512,7/21/2022,1,7/21/2022,1160,1,4/7/2024,4/7/2024
65513,32757,65514,4/30/2022,1,4/30/2022,2359,1,4/7/2024,4/7/2024
65515,32758,65516,5/11/2023,1,5/11/2023,13752,1,4/7/2024,4/7/2024
65517,32759,65518,12/8/2023,1,12/8/2023,2473,1,4/7/2024,4/7/2024
65519,32760,65520,8/18/2022,1,8/18/2022,1326,1,4/7/2024,4/7/2024
65521,32761,65522,12/7/2021,1,12/7/2021,10619,1,4/7/2024,4/7/2024
65523,32762,65524,11/13/2021,1,11/13/2021,14194,1,4/7/2024,4/7/2024
65525,32763,65526,4/19/2021,1,4/19/2021,10789,1,4/7/2024,4/7/2024
65527,32764,65528,12/30/2023,1,12/30/2023,4804,1,4/7/2024,4/7/2024
65529,32765,65530,10/10/2023,1,10/10/2023,13512,1,4/7/2024,4/7/2024
65531,32766,65532,1/10/2023,1,1/10/2023,11547,1,4/7/2024,4/7/2024
65533,32767,65534,8/10/2021,1,8/10/2021,5117,1,4/7/2024,4/7/2024
65535,32768,65536,4/25/2023,1,4/25/2023,4363,1,4/7/2024,4/7/2024
65537,32769,65538,7/16/2021,1,7/16/2021,2892,1,4/7/2024,4/7/2024
65539,32770,65540,8/9/2021,1,8/9/2021,6951,1,4/7/2024,4/7/2024
65541,32771,65542,8/21/2022,1,8/21/2022,1037,1,4/7/2024,4/7/2024
65543,32772,65544,4/14/2023,1,4/14/2023,9098,1,4/7/2024,4/7/2024
65545,32773,65546,10/18/2023,1,10/18/2023,1672,1,4/7/2024,4/7/2024
65547,32774,65548,10/18/2021,1,10/18/2021,10781,1,4/7/2024,4/7/2024
65549,32775,65550,8/13/2022,1,8/13/2022,1819,1,4/7/2024,4/7/2024
65551,32776,65552,2/4/2022,1,2/4/2022,12184,1,4/7/2024,4/7/2024
65553,32777,65554,3/5/2023,1,3/5/2023,5799,1,4/7/2024,4/7/2024
65555,32778,65556,1/2/2022,1,1/2/2022,1584,1,4/7/2024,4/7/2024
65557,32779,65558,2/9/2024,1,2/9/2024,12807,1,4/7/2024,4/7/2024
65559,32780,65560,3/21/2022,1,3/21/2022,12761,1,4/7/2024,4/7/2024
65561,32781,65562,1/29/2022,1,1/29/2022,11346,1,4/7/2024,4/7/2024
65563,32782,65564,9/13/2022,1,9/13/2022,12812,1,4/7/2024,4/7/2024
65565,32783,65566,4/19/2022,1,4/19/2022,4167,1,4/7/2024,4/7/2024
65567,32784,65568,6/9/2021,1,6/9/2021,10168,1,4/7/2024,4/7/2024
65569,32785,65570,11/17/2022,1,11/17/2022,8268,1,4/7/2024,4/7/2024
65571,32786,65572,5/16/2022,1,5/16/2022,7279,1,4/7/2024,4/7/2024
65573,32787,65574,4/11/2021,1,4/11/2021,3517,1,4/7/2024,4/7/2024
65575,32788,65576,4/25/2021,1,4/25/2021,7930,1,4/7/2024,4/7/2024
65577,32789,65578,2/18/2023,1,2/18/2023,5778,1,4/7/2024,4/7/2024
65579,32790,65580,10/5/2023,1,10/5/2023,12213,1,4/7/2024,4/7/2024
65581,32791,65582,12/24/2021,1,12/24/2021,11546,1,4/7/2024,4/7/2024
65583,32792,65584,7/6/2021,1,7/6/2021,6197,1,4/7/2024,4/7/2024
65585,32793,65586,2/10/2023,1,2/10/2023,5910,1,4/7/2024,4/7/2024
65587,32794,65588,4/8/2022,1,4/8/2022,11636,1,4/7/2024,4/7/2024
65589,32795,65590,10/1/2022,1,10/1/2022,5579,1,4/7/2024,4/7/2024
65591,32796,65592,7/30/2021,1,7/30/2021,12245,1,4/7/2024,4/7/2024
65593,32797,65594,1/21/2024,1,1/21/2024,8879,1,4/7/2024,4/7/2024
65595,32798,65596,9/29/2021,1,9/29/2021,7123,1,4/7/2024,4/7/2024
65597,32799,65598,5/10/2021,1,5/10/2021,2318,1,4/7/2024,4/7/2024
65599,32800,65600,12/5/2022,1,12/5/2022,2902,1,4/7/2024,4/7/2024
65601,32801,65602,12/10/2021,1,12/10/2021,12654,1,4/7/2024,4/7/2024
65603,32802,65604,2/26/2022,1,2/26/2022,2725,1,4/7/2024,4/7/2024
65605,32803,65606,2/4/2022,1,2/4/2022,3906,1,4/7/2024,4/7/2024
65607,32804,65608,12/28/2021,1,12/28/2021,8866,1,4/7/2024,4/7/2024
65609,32805,65610,3/5/2023,1,3/5/2023,2476,1,4/7/2024,4/7/2024
65611,32806,65612,9/3/2022,1,9/3/2022,4899,1,4/7/2024,4/7/2024
65613,32807,65614,9/19/2022,1,9/19/2022,11315,1,4/7/2024,4/7/2024
65615,32808,65616,1/16/2022,1,1/16/2022,129,1,4/7/2024,4/7/2024
65617,32809,65618,8/9/2021,1,8/9/2021,5734,1,4/7/2024,4/7/2024
65619,32810,65620,5/25/2022,1,5/25/2022,3604,1,4/7/2024,4/7/2024
65621,32811,65622,12/2/2021,1,12/2/2021,4481,1,4/7/2024,4/7/2024
65623,32812,65624,3/26/2022,1,3/26/2022,1202,1,4/7/2024,4/7/2024
65625,32813,65626,3/17/2022,1,3/17/2022,2432,1,4/7/2024,4/7/2024
65627,32814,65628,7/8/2023,1,7/8/2023,3909,1,4/7/2024,4/7/2024
65629,32815,65630,6/8/2022,1,6/8/2022,3731,1,4/7/2024,4/7/2024
65631,32816,65632,3/14/2022,1,3/14/2022,10441,1,4/7/2024,4/7/2024
65633,32817,65634,11/11/2021,1,11/11/2021,4342,1,4/7/2024,4/7/2024
65635,32818,65636,1/8/2024,1,1/8/2024,6197,1,4/7/2024,4/7/2024
65637,32819,65638,6/14/2021,1,6/14/2021,5722,1,4/7/2024,4/7/2024
65639,32820,65640,4/6/2023,1,4/6/2023,5277,1,4/7/2024,4/7/2024
65641,32821,65642,5/10/2022,1,5/10/2022,2567,1,4/7/2024,4/7/2024
65643,32822,65644,12/4/2023,1,12/4/2023,1259,1,4/7/2024,4/7/2024
65645,32823,65646,4/22/2021,1,4/22/2021,9846,1,4/7/2024,4/7/2024
65647,32824,65648,2/6/2022,1,2/6/2022,1875,1,4/7/2024,4/7/2024
65649,32825,65650,7/18/2021,1,7/18/2021,11973,1,4/7/2024,4/7/2024
65651,32826,65652,6/3/2023,1,6/3/2023,1359,1,4/7/2024,4/7/2024
65653,32827,65654,3/21/2022,1,3/21/2022,11090,1,4/7/2024,4/7/2024
65655,32828,65656,11/30/2022,1,11/30/2022,7094,1,4/7/2024,4/7/2024
65657,32829,65658,5/15/2023,1,5/15/2023,8247,1,4/7/2024,4/7/2024
