Id,CarId,DealershipId,CarsCount,CarStatusId,CreateDate,UpdateDate
33287,33287,6199,1,2,4/7/2024,4/7/2024
33288,33288,14188,1,2,4/7/2024,4/7/2024
33289,33289,8073,1,2,4/7/2024,4/7/2024
33290,33290,7997,1,2,4/7/2024,4/7/2024
33291,33291,6034,1,2,4/7/2024,4/7/2024
33292,33292,12590,1,2,4/7/2024,4/7/2024
33293,33293,8907,1,2,4/7/2024,4/7/2024
33294,33294,6002,1,2,4/7/2024,4/7/2024
33295,33295,10069,1,2,4/7/2024,4/7/2024
33296,33296,13181,1,2,4/7/2024,4/7/2024
33297,33297,5990,1,2,4/7/2024,4/7/2024
33298,33298,14054,1,2,4/7/2024,4/7/2024
33299,33299,5195,1,2,4/7/2024,4/7/2024
33300,33300,11581,1,2,4/7/2024,4/7/2024
33301,33301,10346,1,2,4/7/2024,4/7/2024
33302,33302,9605,1,2,4/7/2024,4/7/2024
33303,33303,10300,1,2,4/7/2024,4/7/2024
33304,33304,11172,1,2,4/7/2024,4/7/2024
33305,33305,6755,1,2,4/7/2024,4/7/2024
33306,33306,13537,1,2,4/7/2024,4/7/2024
33307,33307,4572,1,2,4/7/2024,4/7/2024
33308,33308,6956,1,2,4/7/2024,4/7/2024
33309,33309,8558,1,2,4/7/2024,4/7/2024
33310,33310,12620,1,2,4/7/2024,4/7/2024
33311,33311,8161,1,2,4/7/2024,4/7/2024
33312,33312,9935,1,2,4/7/2024,4/7/2024
33313,33313,8222,1,2,4/7/2024,4/7/2024
33314,33314,11137,1,2,4/7/2024,4/7/2024
33315,33315,7628,1,2,4/7/2024,4/7/2024
33316,33316,11022,1,2,4/7/2024,4/7/2024
33317,33317,9580,1,2,4/7/2024,4/7/2024
33318,33318,2526,1,2,4/7/2024,4/7/2024
33319,33319,12367,1,2,4/7/2024,4/7/2024
33320,33320,11633,1,2,4/7/2024,4/7/2024
33321,33321,4009,1,2,4/7/2024,4/7/2024
33322,33322,4408,1,2,4/7/2024,4/7/2024
33323,33323,4259,1,2,4/7/2024,4/7/2024
33324,33324,5622,1,2,4/7/2024,4/7/2024
33325,33325,9001,1,2,4/7/2024,4/7/2024
33326,33326,14120,1,2,4/7/2024,4/7/2024
33327,33327,6854,1,2,4/7/2024,4/7/2024
33328,33328,2178,1,2,4/7/2024,4/7/2024
33329,33329,1060,1,2,4/7/2024,4/7/2024
33330,33330,6616,1,2,4/7/2024,4/7/2024
33331,33331,1394,1,2,4/7/2024,4/7/2024
33332,33332,14107,1,2,4/7/2024,4/7/2024
33333,33333,13518,1,2,4/7/2024,4/7/2024
33334,33334,3197,1,2,4/7/2024,4/7/2024
33335,33335,12210,1,2,4/7/2024,4/7/2024
33336,33336,1335,1,2,4/7/2024,4/7/2024
33337,33337,10889,1,2,4/7/2024,4/7/2024
33338,33338,565,1,2,4/7/2024,4/7/2024
33339,33339,10764,1,2,4/7/2024,4/7/2024
33340,33340,392,1,2,4/7/2024,4/7/2024
33341,33341,11758,1,2,4/7/2024,4/7/2024
33342,33342,10901,1,2,4/7/2024,4/7/2024
33343,33343,12575,1,2,4/7/2024,4/7/2024
33344,33344,3533,1,2,4/7/2024,4/7/2024
33345,33345,11983,1,2,4/7/2024,4/7/2024
33346,33346,8343,1,2,4/7/2024,4/7/2024
33347,33347,11426,1,2,4/7/2024,4/7/2024
33348,33348,9189,1,2,4/7/2024,4/7/2024
33349,33349,13376,1,2,4/7/2024,4/7/2024
33350,33350,12698,1,2,4/7/2024,4/7/2024
33351,33351,9935,1,2,4/7/2024,4/7/2024
33352,33352,6941,1,2,4/7/2024,4/7/2024
33353,33353,13865,1,2,4/7/2024,4/7/2024
33354,33354,1022,1,2,4/7/2024,4/7/2024
33355,33355,13300,1,2,4/7/2024,4/7/2024
33356,33356,11154,1,2,4/7/2024,4/7/2024
33357,33357,7779,1,2,4/7/2024,4/7/2024
33358,33358,5614,1,2,4/7/2024,4/7/2024
33359,33359,6220,1,2,4/7/2024,4/7/2024
33360,33360,3685,1,2,4/7/2024,4/7/2024
33361,33361,3093,1,2,4/7/2024,4/7/2024
33362,33362,1774,1,2,4/7/2024,4/7/2024
33363,33363,4930,1,2,4/7/2024,4/7/2024
33364,33364,10500,1,2,4/7/2024,4/7/2024
33365,33365,4112,1,2,4/7/2024,4/7/2024
33366,33366,2423,1,2,4/7/2024,4/7/2024
33367,33367,14103,1,2,4/7/2024,4/7/2024
33368,33368,8720,1,2,4/7/2024,4/7/2024
33369,33369,7969,1,2,4/7/2024,4/7/2024
33370,33370,1651,1,2,4/7/2024,4/7/2024
33371,33371,10309,1,2,4/7/2024,4/7/2024
33372,33372,12168,1,2,4/7/2024,4/7/2024
33373,33373,265,1,2,4/7/2024,4/7/2024
33374,33374,6334,1,2,4/7/2024,4/7/2024
33375,33375,6942,1,2,4/7/2024,4/7/2024
33376,33376,7927,1,2,4/7/2024,4/7/2024
33377,33377,974,1,2,4/7/2024,4/7/2024
33378,33378,2730,1,2,4/7/2024,4/7/2024
33379,33379,13806,1,2,4/7/2024,4/7/2024
33380,33380,5904,1,2,4/7/2024,4/7/2024
33381,33381,10513,1,2,4/7/2024,4/7/2024
33382,33382,7066,1,2,4/7/2024,4/7/2024
33383,33383,1059,1,2,4/7/2024,4/7/2024
33384,33384,6391,1,2,4/7/2024,4/7/2024
33385,33385,6758,1,2,4/7/2024,4/7/2024
33386,33386,9159,1,2,4/7/2024,4/7/2024
33387,33387,13570,1,2,4/7/2024,4/7/2024
33388,33388,6209,1,2,4/7/2024,4/7/2024
33389,33389,6228,1,2,4/7/2024,4/7/2024
33390,33390,1454,1,2,4/7/2024,4/7/2024
33391,33391,8282,1,2,4/7/2024,4/7/2024
33392,33392,12575,1,2,4/7/2024,4/7/2024
33393,33393,11153,1,2,4/7/2024,4/7/2024
33394,33394,9073,1,2,4/7/2024,4/7/2024
33395,33395,10948,1,2,4/7/2024,4/7/2024
33396,33396,8009,1,2,4/7/2024,4/7/2024
33397,33397,243,1,2,4/7/2024,4/7/2024
33398,33398,3435,1,2,4/7/2024,4/7/2024
33399,33399,1432,1,2,4/7/2024,4/7/2024
33400,33400,6741,1,2,4/7/2024,4/7/2024
33401,33401,11342,1,2,4/7/2024,4/7/2024
33402,33402,3237,1,2,4/7/2024,4/7/2024
33403,33403,4737,1,2,4/7/2024,4/7/2024
33404,33404,3354,1,2,4/7/2024,4/7/2024
33405,33405,7714,1,2,4/7/2024,4/7/2024
33406,33406,10076,1,2,4/7/2024,4/7/2024
33407,33407,5982,1,2,4/7/2024,4/7/2024
33408,33408,8815,1,2,4/7/2024,4/7/2024
33409,33409,1252,1,2,4/7/2024,4/7/2024
33410,33410,9398,1,2,4/7/2024,4/7/2024
33411,33411,6816,1,2,4/7/2024,4/7/2024
33412,33412,4032,1,2,4/7/2024,4/7/2024
33413,33413,13064,1,2,4/7/2024,4/7/2024
33414,33414,730,1,2,4/7/2024,4/7/2024
33415,33415,9181,1,2,4/7/2024,4/7/2024
33416,33416,5907,1,2,4/7/2024,4/7/2024
33417,33417,6581,1,2,4/7/2024,4/7/2024
33418,33418,14180,1,2,4/7/2024,4/7/2024
33419,33419,5009,1,2,4/7/2024,4/7/2024
33420,33420,2673,1,2,4/7/2024,4/7/2024
33421,33421,6163,1,2,4/7/2024,4/7/2024
33422,33422,5689,1,2,4/7/2024,4/7/2024
33423,33423,12081,1,2,4/7/2024,4/7/2024
33424,33424,9481,1,2,4/7/2024,4/7/2024
33425,33425,3126,1,2,4/7/2024,4/7/2024
33426,33426,4446,1,2,4/7/2024,4/7/2024
33427,33427,6681,1,2,4/7/2024,4/7/2024
33428,33428,10358,1,2,4/7/2024,4/7/2024
33429,33429,12455,1,2,4/7/2024,4/7/2024
33430,33430,10221,1,2,4/7/2024,4/7/2024
33431,33431,10586,1,2,4/7/2024,4/7/2024
33432,33432,14019,1,2,4/7/2024,4/7/2024
33433,33433,10124,1,2,4/7/2024,4/7/2024
33434,33434,3895,1,2,4/7/2024,4/7/2024
33435,33435,169,1,2,4/7/2024,4/7/2024
33436,33436,8705,1,2,4/7/2024,4/7/2024
33437,33437,10309,1,2,4/7/2024,4/7/2024
33438,33438,1118,1,2,4/7/2024,4/7/2024
33439,33439,9793,1,2,4/7/2024,4/7/2024
33440,33440,7847,1,2,4/7/2024,4/7/2024
33441,33441,2539,1,2,4/7/2024,4/7/2024
33442,33442,1998,1,2,4/7/2024,4/7/2024
33443,33443,2836,1,2,4/7/2024,4/7/2024
33444,33444,14249,1,2,4/7/2024,4/7/2024
33445,33445,8891,1,2,4/7/2024,4/7/2024
33446,33446,318,1,2,4/7/2024,4/7/2024
33447,33447,5508,1,2,4/7/2024,4/7/2024
33448,33448,3088,1,2,4/7/2024,4/7/2024
33449,33449,3138,1,2,4/7/2024,4/7/2024
33450,33450,203,1,2,4/7/2024,4/7/2024
33451,33451,2748,1,2,4/7/2024,4/7/2024
33452,33452,12915,1,2,4/7/2024,4/7/2024
33453,33453,9771,1,2,4/7/2024,4/7/2024
33454,33454,13868,1,2,4/7/2024,4/7/2024
33455,33455,2944,1,2,4/7/2024,4/7/2024
33456,33456,9397,1,2,4/7/2024,4/7/2024
33457,33457,2054,1,2,4/7/2024,4/7/2024
33458,33458,11675,1,2,4/7/2024,4/7/2024
33459,33459,869,1,2,4/7/2024,4/7/2024
33460,33460,5461,1,2,4/7/2024,4/7/2024
33461,33461,10661,1,2,4/7/2024,4/7/2024
33462,33462,6024,1,2,4/7/2024,4/7/2024
33463,33463,6557,1,2,4/7/2024,4/7/2024
33464,33464,11363,1,2,4/7/2024,4/7/2024
33465,33465,11611,1,2,4/7/2024,4/7/2024
33466,33466,12426,1,2,4/7/2024,4/7/2024
33467,33467,12967,1,2,4/7/2024,4/7/2024
33468,33468,9166,1,2,4/7/2024,4/7/2024
33469,33469,5035,1,2,4/7/2024,4/7/2024
33470,33470,4217,1,2,4/7/2024,4/7/2024
33471,33471,13243,1,2,4/7/2024,4/7/2024
33472,33472,8767,1,2,4/7/2024,4/7/2024
33473,33473,9565,1,2,4/7/2024,4/7/2024
33474,33474,1997,1,2,4/7/2024,4/7/2024
33475,33475,4132,1,2,4/7/2024,4/7/2024
33476,33476,3846,1,2,4/7/2024,4/7/2024
33477,33477,1445,1,2,4/7/2024,4/7/2024
33478,33478,4855,1,2,4/7/2024,4/7/2024
33479,33479,5892,1,2,4/7/2024,4/7/2024
33480,33480,3801,1,2,4/7/2024,4/7/2024
33481,33481,3342,1,2,4/7/2024,4/7/2024
33482,33482,9275,1,2,4/7/2024,4/7/2024
33483,33483,13937,1,2,4/7/2024,4/7/2024
33484,33484,2218,1,2,4/7/2024,4/7/2024
33485,33485,11886,1,2,4/7/2024,4/7/2024
33486,33486,6102,1,2,4/7/2024,4/7/2024
33487,33487,5845,1,2,4/7/2024,4/7/2024
33488,33488,818,1,2,4/7/2024,4/7/2024
33489,33489,6092,1,2,4/7/2024,4/7/2024
33490,33490,1787,1,2,4/7/2024,4/7/2024
33491,33491,10184,1,2,4/7/2024,4/7/2024
33492,33492,4416,1,2,4/7/2024,4/7/2024
33493,33493,10160,1,2,4/7/2024,4/7/2024
33494,33494,8326,1,2,4/7/2024,4/7/2024
33495,33495,8491,1,2,4/7/2024,4/7/2024
33496,33496,4814,1,2,4/7/2024,4/7/2024
33497,33497,7438,1,2,4/7/2024,4/7/2024
33498,33498,12872,1,2,4/7/2024,4/7/2024
33499,33499,11244,1,2,4/7/2024,4/7/2024
33500,33500,8225,1,2,4/7/2024,4/7/2024
33501,33501,1138,1,2,4/7/2024,4/7/2024
33502,33502,2158,1,2,4/7/2024,4/7/2024
33503,33503,7708,1,2,4/7/2024,4/7/2024
33504,33504,12054,1,2,4/7/2024,4/7/2024
33505,33505,11236,1,2,4/7/2024,4/7/2024
33506,33506,8164,1,2,4/7/2024,4/7/2024
33507,33507,1086,1,2,4/7/2024,4/7/2024
33508,33508,12734,1,2,4/7/2024,4/7/2024
33509,33509,3354,1,2,4/7/2024,4/7/2024
33510,33510,11998,1,2,4/7/2024,4/7/2024
33511,33511,9674,1,2,4/7/2024,4/7/2024
33512,33512,1136,1,2,4/7/2024,4/7/2024
33513,33513,4017,1,2,4/7/2024,4/7/2024
33514,33514,4323,1,2,4/7/2024,4/7/2024
33515,33515,5479,1,2,4/7/2024,4/7/2024
33516,33516,7592,1,2,4/7/2024,4/7/2024
33517,33517,14080,1,2,4/7/2024,4/7/2024
33518,33518,2675,1,2,4/7/2024,4/7/2024
33519,33519,6843,1,2,4/7/2024,4/7/2024
33520,33520,8056,1,2,4/7/2024,4/7/2024
33521,33521,2018,1,2,4/7/2024,4/7/2024
33522,33522,1024,1,2,4/7/2024,4/7/2024
33523,33523,5360,1,2,4/7/2024,4/7/2024
33524,33524,12590,1,2,4/7/2024,4/7/2024
33525,33525,9114,1,2,4/7/2024,4/7/2024
33526,33526,19,1,2,4/7/2024,4/7/2024
33527,33527,214,1,2,4/7/2024,4/7/2024
33528,33528,14186,1,2,4/7/2024,4/7/2024
33529,33529,3400,1,2,4/7/2024,4/7/2024
33530,33530,3652,1,2,4/7/2024,4/7/2024
33531,33531,2989,1,2,4/7/2024,4/7/2024
33532,33532,11101,1,2,4/7/2024,4/7/2024
33533,33533,7137,1,2,4/7/2024,4/7/2024
33534,33534,2992,1,2,4/7/2024,4/7/2024
33535,33535,10780,1,2,4/7/2024,4/7/2024
33536,33536,8002,1,2,4/7/2024,4/7/2024
33537,33537,9477,1,2,4/7/2024,4/7/2024
33538,33538,9528,1,2,4/7/2024,4/7/2024
33539,33539,1636,1,2,4/7/2024,4/7/2024
33540,33540,7874,1,2,4/7/2024,4/7/2024
33541,33541,3701,1,2,4/7/2024,4/7/2024
33542,33542,1480,1,2,4/7/2024,4/7/2024
33543,33543,6200,1,2,4/7/2024,4/7/2024
33544,33544,14059,1,2,4/7/2024,4/7/2024
33545,33545,6003,1,2,4/7/2024,4/7/2024
33546,33546,13004,1,2,4/7/2024,4/7/2024
33547,33547,1273,1,2,4/7/2024,4/7/2024
33548,33548,13390,1,2,4/7/2024,4/7/2024
33549,33549,704,1,2,4/7/2024,4/7/2024
33550,33550,13257,1,2,4/7/2024,4/7/2024
33551,33551,5770,1,2,4/7/2024,4/7/2024
33552,33552,9328,1,2,4/7/2024,4/7/2024
33553,33553,13512,1,2,4/7/2024,4/7/2024
33554,33554,8873,1,2,4/7/2024,4/7/2024
33555,33555,9155,1,2,4/7/2024,4/7/2024
33556,33556,7079,1,2,4/7/2024,4/7/2024
33557,33557,1073,1,2,4/7/2024,4/7/2024
33558,33558,5026,1,2,4/7/2024,4/7/2024
33559,33559,11354,1,2,4/7/2024,4/7/2024
33560,33560,9110,1,2,4/7/2024,4/7/2024
33561,33561,7908,1,2,4/7/2024,4/7/2024
33562,33562,2397,1,2,4/7/2024,4/7/2024
33563,33563,3741,1,2,4/7/2024,4/7/2024
33564,33564,433,1,2,4/7/2024,4/7/2024
33565,33565,4378,1,2,4/7/2024,4/7/2024
33566,33566,11900,1,2,4/7/2024,4/7/2024
33567,33567,10449,1,2,4/7/2024,4/7/2024
33568,33568,6355,1,2,4/7/2024,4/7/2024
33569,33569,3517,1,2,4/7/2024,4/7/2024
33570,33570,4832,1,2,4/7/2024,4/7/2024
33571,33571,794,1,2,4/7/2024,4/7/2024
33572,33572,13431,1,2,4/7/2024,4/7/2024
33573,33573,7444,1,2,4/7/2024,4/7/2024
33574,33574,7480,1,2,4/7/2024,4/7/2024
33575,33575,8696,1,2,4/7/2024,4/7/2024
33576,33576,12922,1,2,4/7/2024,4/7/2024
33577,33577,12926,1,2,4/7/2024,4/7/2024
33578,33578,12971,1,2,4/7/2024,4/7/2024
33579,33579,14046,1,2,4/7/2024,4/7/2024
33580,33580,6937,1,2,4/7/2024,4/7/2024
33581,33581,9141,1,2,4/7/2024,4/7/2024
33582,33582,4905,1,2,4/7/2024,4/7/2024
33583,33583,5844,1,2,4/7/2024,4/7/2024
33584,33584,2563,1,2,4/7/2024,4/7/2024
33585,33585,4008,1,2,4/7/2024,4/7/2024
33586,33586,316,1,2,4/7/2024,4/7/2024
33587,33587,10281,1,2,4/7/2024,4/7/2024
33588,33588,13147,1,2,4/7/2024,4/7/2024
33589,33589,4977,1,2,4/7/2024,4/7/2024
33590,33590,1917,1,2,4/7/2024,4/7/2024
33591,33591,3822,1,2,4/7/2024,4/7/2024
33592,33592,4167,1,2,4/7/2024,4/7/2024
33593,33593,2429,1,2,4/7/2024,4/7/2024
33594,33594,4097,1,2,4/7/2024,4/7/2024
33595,33595,1487,1,2,4/7/2024,4/7/2024
33596,33596,11784,1,2,4/7/2024,4/7/2024
33597,33597,14102,1,2,4/7/2024,4/7/2024
33598,33598,5813,1,2,4/7/2024,4/7/2024
33599,33599,13608,1,2,4/7/2024,4/7/2024
33600,33600,9042,1,2,4/7/2024,4/7/2024
33601,33601,10213,1,2,4/7/2024,4/7/2024
33602,33602,14112,1,2,4/7/2024,4/7/2024
33603,33603,7369,1,2,4/7/2024,4/7/2024
33604,33604,1795,1,2,4/7/2024,4/7/2024
33605,33605,2536,1,2,4/7/2024,4/7/2024
33606,33606,68,1,2,4/7/2024,4/7/2024
33607,33607,12562,1,2,4/7/2024,4/7/2024
33608,33608,13458,1,2,4/7/2024,4/7/2024
33609,33609,11669,1,2,4/7/2024,4/7/2024
33610,33610,5114,1,2,4/7/2024,4/7/2024
33611,33611,3712,1,2,4/7/2024,4/7/2024
33612,33612,12824,1,2,4/7/2024,4/7/2024
33613,33613,900,1,2,4/7/2024,4/7/2024
33614,33614,10193,1,2,4/7/2024,4/7/2024
33615,33615,12278,1,2,4/7/2024,4/7/2024
33616,33616,6547,1,2,4/7/2024,4/7/2024
33617,33617,1782,1,2,4/7/2024,4/7/2024
33618,33618,4705,1,2,4/7/2024,4/7/2024
33619,33619,7902,1,2,4/7/2024,4/7/2024
33620,33620,7320,1,2,4/7/2024,4/7/2024
33621,33621,13465,1,2,4/7/2024,4/7/2024
33622,33622,8733,1,2,4/7/2024,4/7/2024
33623,33623,13281,1,2,4/7/2024,4/7/2024
33624,33624,10314,1,2,4/7/2024,4/7/2024
33625,33625,2044,1,2,4/7/2024,4/7/2024
33626,33626,8126,1,2,4/7/2024,4/7/2024
33627,33627,12475,1,2,4/7/2024,4/7/2024
33628,33628,871,1,2,4/7/2024,4/7/2024
33629,33629,7658,1,2,4/7/2024,4/7/2024
33630,33630,3914,1,2,4/7/2024,4/7/2024
33631,33631,4176,1,2,4/7/2024,4/7/2024
33632,33632,6928,1,2,4/7/2024,4/7/2024
33633,33633,5681,1,2,4/7/2024,4/7/2024
33634,33634,3252,1,2,4/7/2024,4/7/2024
33635,33635,10481,1,2,4/7/2024,4/7/2024
33636,33636,12205,1,2,4/7/2024,4/7/2024
33637,33637,608,1,2,4/7/2024,4/7/2024
33638,33638,11413,1,2,4/7/2024,4/7/2024
33639,33639,3394,1,2,4/7/2024,4/7/2024
33640,33640,625,1,2,4/7/2024,4/7/2024
33641,33641,5262,1,2,4/7/2024,4/7/2024
33642,33642,2090,1,2,4/7/2024,4/7/2024
33643,33643,5510,1,2,4/7/2024,4/7/2024
33644,33644,2685,1,2,4/7/2024,4/7/2024
33645,33645,6740,1,2,4/7/2024,4/7/2024
33646,33646,8123,1,2,4/7/2024,4/7/2024
33647,33647,4222,1,2,4/7/2024,4/7/2024
33648,33648,10074,1,2,4/7/2024,4/7/2024
33649,33649,12443,1,2,4/7/2024,4/7/2024
33650,33650,4241,1,2,4/7/2024,4/7/2024
33651,33651,2500,1,2,4/7/2024,4/7/2024
33652,33652,12791,1,2,4/7/2024,4/7/2024
33653,33653,2084,1,2,4/7/2024,4/7/2024
33654,33654,4899,1,2,4/7/2024,4/7/2024
33655,33655,9934,1,2,4/7/2024,4/7/2024
33656,33656,6272,1,2,4/7/2024,4/7/2024
33657,33657,14208,1,2,4/7/2024,4/7/2024
33658,33658,10282,1,2,4/7/2024,4/7/2024
33659,33659,4134,1,2,4/7/2024,4/7/2024
33660,33660,7929,1,2,4/7/2024,4/7/2024
33661,33661,12774,1,2,4/7/2024,4/7/2024
33662,33662,4588,1,2,4/7/2024,4/7/2024
33663,33663,1784,1,2,4/7/2024,4/7/2024
33664,33664,4465,1,2,4/7/2024,4/7/2024
33665,33665,8203,1,2,4/7/2024,4/7/2024
33666,33666,12279,1,2,4/7/2024,4/7/2024
33667,33667,11975,1,2,4/7/2024,4/7/2024
33668,33668,7346,1,2,4/7/2024,4/7/2024
33669,33669,8131,1,2,4/7/2024,4/7/2024
33670,33670,12209,1,2,4/7/2024,4/7/2024
33671,33671,12804,1,2,4/7/2024,4/7/2024
33672,33672,13435,1,2,4/7/2024,4/7/2024
33673,33673,8373,1,2,4/7/2024,4/7/2024
33674,33674,14163,1,2,4/7/2024,4/7/2024
33675,33675,8814,1,2,4/7/2024,4/7/2024
33676,33676,6528,1,2,4/7/2024,4/7/2024
33677,33677,1094,1,2,4/7/2024,4/7/2024
33678,33678,2517,1,2,4/7/2024,4/7/2024
33679,33679,5547,1,2,4/7/2024,4/7/2024
33680,33680,11217,1,2,4/7/2024,4/7/2024
33681,33681,9780,1,2,4/7/2024,4/7/2024
33682,33682,2167,1,2,4/7/2024,4/7/2024
33683,33683,3850,1,2,4/7/2024,4/7/2024
33684,33684,6467,1,2,4/7/2024,4/7/2024
33685,33685,13217,1,2,4/7/2024,4/7/2024
33686,33686,9907,1,2,4/7/2024,4/7/2024
33687,33687,10147,1,2,4/7/2024,4/7/2024
33688,33688,8486,1,2,4/7/2024,4/7/2024
33689,33689,5961,1,2,4/7/2024,4/7/2024
33690,33690,9313,1,2,4/7/2024,4/7/2024
33691,33691,8095,1,2,4/7/2024,4/7/2024
33692,33692,12339,1,2,4/7/2024,4/7/2024
33693,33693,13880,1,2,4/7/2024,4/7/2024
33694,33694,14202,1,2,4/7/2024,4/7/2024
33695,33695,4688,1,2,4/7/2024,4/7/2024
33696,33696,7461,1,2,4/7/2024,4/7/2024
33697,33697,5496,1,2,4/7/2024,4/7/2024
33698,33698,12982,1,2,4/7/2024,4/7/2024
33699,33699,1431,1,2,4/7/2024,4/7/2024
33700,33700,857,1,2,4/7/2024,4/7/2024
33701,33701,7526,1,2,4/7/2024,4/7/2024
33702,33702,7980,1,2,4/7/2024,4/7/2024
33703,33703,14168,1,2,4/7/2024,4/7/2024
33704,33704,6303,1,2,4/7/2024,4/7/2024
33705,33705,9752,1,2,4/7/2024,4/7/2024
33706,33706,12384,1,2,4/7/2024,4/7/2024
33707,33707,13420,1,2,4/7/2024,4/7/2024
33708,33708,11090,1,2,4/7/2024,4/7/2024
33709,33709,13132,1,2,4/7/2024,4/7/2024
33710,33710,6018,1,2,4/7/2024,4/7/2024
33711,33711,13148,1,2,4/7/2024,4/7/2024
33712,33712,2086,1,2,4/7/2024,4/7/2024
33713,33713,8456,1,2,4/7/2024,4/7/2024
33714,33714,11062,1,2,4/7/2024,4/7/2024
33715,33715,2125,1,2,4/7/2024,4/7/2024
33716,33716,1137,1,2,4/7/2024,4/7/2024
33717,33717,13055,1,2,4/7/2024,4/7/2024
33718,33718,14109,1,2,4/7/2024,4/7/2024
33719,33719,3310,1,2,4/7/2024,4/7/2024
33720,33720,13468,1,2,4/7/2024,4/7/2024
33721,33721,7814,1,2,4/7/2024,4/7/2024
33722,33722,7662,1,2,4/7/2024,4/7/2024
33723,33723,7053,1,2,4/7/2024,4/7/2024
33724,33724,3812,1,2,4/7/2024,4/7/2024
33725,33725,8106,1,2,4/7/2024,4/7/2024
33726,33726,524,1,2,4/7/2024,4/7/2024
33727,33727,13243,1,2,4/7/2024,4/7/2024
33728,33728,14133,1,2,4/7/2024,4/7/2024
33729,33729,13353,1,2,4/7/2024,4/7/2024
33730,33730,5516,1,2,4/7/2024,4/7/2024
33731,33731,3950,1,2,4/7/2024,4/7/2024
33732,33732,3869,1,2,4/7/2024,4/7/2024
33733,33733,6929,1,2,4/7/2024,4/7/2024
33734,33734,4210,1,2,4/7/2024,4/7/2024
33735,33735,6754,1,2,4/7/2024,4/7/2024
33736,33736,2945,1,2,4/7/2024,4/7/2024
33737,33737,9351,1,2,4/7/2024,4/7/2024
33738,33738,2560,1,2,4/7/2024,4/7/2024
33739,33739,6211,1,2,4/7/2024,4/7/2024
33740,33740,5615,1,2,4/7/2024,4/7/2024
33741,33741,10796,1,2,4/7/2024,4/7/2024
33742,33742,5895,1,2,4/7/2024,4/7/2024
33743,33743,9271,1,2,4/7/2024,4/7/2024
33744,33744,8872,1,2,4/7/2024,4/7/2024
33745,33745,666,1,2,4/7/2024,4/7/2024
33746,33746,3239,1,2,4/7/2024,4/7/2024
33747,33747,8463,1,2,4/7/2024,4/7/2024
33748,33748,8781,1,2,4/7/2024,4/7/2024
33749,33749,13391,1,2,4/7/2024,4/7/2024
33750,33750,5668,1,2,4/7/2024,4/7/2024
33751,33751,11855,1,2,4/7/2024,4/7/2024
33752,33752,13271,1,2,4/7/2024,4/7/2024
33753,33753,2149,1,2,4/7/2024,4/7/2024
33754,33754,9916,1,2,4/7/2024,4/7/2024
33755,33755,4223,1,2,4/7/2024,4/7/2024
33756,33756,9607,1,2,4/7/2024,4/7/2024
33757,33757,7129,1,2,4/7/2024,4/7/2024
33758,33758,12097,1,2,4/7/2024,4/7/2024
33759,33759,11403,1,2,4/7/2024,4/7/2024
33760,33760,9386,1,2,4/7/2024,4/7/2024
33761,33761,10782,1,2,4/7/2024,4/7/2024
33762,33762,5479,1,2,4/7/2024,4/7/2024
33763,33763,2645,1,2,4/7/2024,4/7/2024
33764,33764,3342,1,2,4/7/2024,4/7/2024
33765,33765,3521,1,2,4/7/2024,4/7/2024
33766,33766,4565,1,2,4/7/2024,4/7/2024
33767,33767,6242,1,2,4/7/2024,4/7/2024
33768,33768,8147,1,2,4/7/2024,4/7/2024
33769,33769,2168,1,2,4/7/2024,4/7/2024
33770,33770,13540,1,2,4/7/2024,4/7/2024
33771,33771,14209,1,2,4/7/2024,4/7/2024
33772,33772,11182,1,2,4/7/2024,4/7/2024
33773,33773,11664,1,2,4/7/2024,4/7/2024
33774,33774,7668,1,2,4/7/2024,4/7/2024
33775,33775,2713,1,2,4/7/2024,4/7/2024
33776,33776,3214,1,2,4/7/2024,4/7/2024
33777,33777,7234,1,2,4/7/2024,4/7/2024
33778,33778,11225,1,2,4/7/2024,4/7/2024
33779,33779,379,1,2,4/7/2024,4/7/2024
33780,33780,5831,1,2,4/7/2024,4/7/2024
33781,33781,3259,1,2,4/7/2024,4/7/2024
33782,33782,1530,1,2,4/7/2024,4/7/2024
33783,33783,3064,1,2,4/7/2024,4/7/2024
33784,33784,6052,1,2,4/7/2024,4/7/2024
33785,33785,13701,1,2,4/7/2024,4/7/2024
33786,33786,6363,1,2,4/7/2024,4/7/2024
33787,33787,4699,1,2,4/7/2024,4/7/2024
33788,33788,4688,1,2,4/7/2024,4/7/2024
33789,33789,3209,1,2,4/7/2024,4/7/2024
33790,33790,8735,1,2,4/7/2024,4/7/2024
33791,33791,105,1,2,4/7/2024,4/7/2024
33792,33792,8688,1,2,4/7/2024,4/7/2024
33793,33793,12518,1,2,4/7/2024,4/7/2024
33794,33794,12425,1,2,4/7/2024,4/7/2024
33795,33795,275,1,2,4/7/2024,4/7/2024
33796,33796,10946,1,2,4/7/2024,4/7/2024
33797,33797,4648,1,2,4/7/2024,4/7/2024
33798,33798,13197,1,2,4/7/2024,4/7/2024
33799,33799,1990,1,2,4/7/2024,4/7/2024
33800,33800,279,1,2,4/7/2024,4/7/2024
33801,33801,4766,1,2,4/7/2024,4/7/2024
33802,33802,1784,1,2,4/7/2024,4/7/2024
33803,33803,1505,1,2,4/7/2024,4/7/2024
33804,33804,7221,1,2,4/7/2024,4/7/2024
